"INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"33508","2022",5,5,0,100,0,204737,"2009.6","108.6"
"33509","2022",9,9,0,100,0,"255106.666666667","2467.33333333333","101.888888888889"
"33510","2022",4,4,0,100,0,"276762.5","2223.25","126.5"
"33511","2022",11,11,0,100,0,242045,"2129.90909090909","113.454545454545"
"33512","2022",5,5,0,100,0,214480,2867,"78.4"
"33514","2022",157,86,71,"54.7770700636943","45.2229299363057","226417.687898089","3484.25477707006","68.0127388535032"
"33515","2022",8,8,0,100,0,"239543.75","1871.25","145.25"
"33516","2022",3,3,0,100,0,"252510.666666667","1826.33333333333",144
"33517","2022",24,24,0,100,0,275346,"2657.79166666667",109
"33518","2022",13,13,0,100,0,"340972.307692308","3505.38461538462","98.3846153846154"
"33519","2022",140,115,25,"82.1428571428571","17.8571428571429","379794.792857143","3857.11428571429","100.107142857143"
"33520","2022",4,4,0,100,0,"118277.5",1000,"120.75"
"33521","2022",17,17,0,100,0,"220275.588235294","2355.29411764706","97.9411764705882"
"33522","2022",764,302,462,"39.5287958115183","60.4712041884817","306361.79973822","4583.85732984293","68.5274869109948"
"33523","2022",29,25,4,"86.2068965517241","13.7931034482759","229365.551724138","2317.75862068966","99.1724137931034"
"33524","2022",2,2,0,100,0,232500,"2624.5","89.5"
"33525","2022",9,9,0,100,0,"199007.222222222","2208.77777777778","92.5555555555556"
"33526","2022",2,2,0,100,0,186500,"2085.5",92
"33527","2022",143,94,49,"65.7342657342657","34.2657342657343","342929.321678322","4360.97902097902","78.8251748251748"
"33528","2022",1,1,0,100,0,435300,4031,108
"33529","2022",600,398,202,"66.3333333333333","33.6666666666667","592900.961666667","6329.53166666667","86.9466666666667"
"33530","2022",7,7,0,100,0,"198485.714285714","2023.57142857143",98
"33531","2022",2,2,0,100,0,297500,2253,"131.5"
"33532","2022",7,7,0,100,0,"242957.857142857",2381,"100.857142857143"
"33533","2022",36,28,8,"77.7777777777778","22.2222222222222","184628.888888889","2224.63888888889","83.2222222222222"
"33534","2022",6,6,0,100,0,"295935.333333333","2957.66666666667","99.6666666666667"
"33535","2022",30,29,1,"96.6666666666667","3.33333333333333","386779.6","3680.96666666667","106.633333333333"
"33536","2022",4,4,0,100,0,386993,"3199.25","131.25"
"33537","2022",3,3,0,100,0,"183833.333333333",1888,"99.6666666666667"
"33538","2022",6,6,0,100,0,"182433.333333333","1733.5","110.166666666667"
"33539","2022",72,66,6,"91.6666666666667","8.33333333333333","260443.763888889","2604.93055555556","103.027777777778"
"33540","2022",61,61,0,100,0,"265472.803278689","3398.85245901639","87.9508196721311"
"33541","2022",27,27,0,100,0,"259596.407407407","2969.55555555556","88.1111111111111"
"33542","2022",5,5,0,100,0,"242589.8","2149.4","124.8"
"33543","2022",23,23,0,100,0,"207791.739130435","2143.82608695652","101.391304347826"
"33544","2022",84,40,44,"47.6190476190476","52.3809523809524","158575.05952381","2625.36904761905","61.6428571428571"
"33545","2022",12,12,0,100,0,"214795.833333333","1863.91666666667","118.666666666667"
"33546","2022",9,9,0,100,0,"195527.777777778","1660.22222222222","124.333333333333"
"33547","2022",11,10,1,"90.9090909090909","9.09090909090909","186536.363636364","2475.36363636364","77.8181818181818"
"33548","2022",16,15,1,"93.75","6.25","238294.125","1869.5625","130.3125"
"33549","2022",2,2,0,100,0,158750,"1191.5","130.5"
"33550","2022",581,369,212,"63.5111876075731","36.4888123924269","308439.234079174","3844.61273666093","81.0912220309811"
"33551","2022",5,5,0,100,0,152900,"1820.6","78.2"
"33552","2022",19,19,0,100,0,"246564.210526316","2509.36842105263","97.3157894736842"
"33553","2022",10,10,0,100,0,270321,"2705.7","100.7"
"33554","2022",42,29,13,"69.0476190476191","30.952380952381","359914.142857143","3507.35714285714","101.095238095238"
"33555","2022",79,54,25,"68.3544303797468","31.6455696202532","299869.265822785","3493.10126582278","86.0759493670886"
"33001","2023",19,19,0,100,0,"162010.736842105",1663,99
"33002","2023",11,11,0,100,0,"224148.181818182","1540.09090909091","163.818181818182"
"33003","2023",149,114,35,"76.510067114094","23.489932885906","247913.375838926","3044.46979865772","84.2147651006711"
"33004","2023",45,19,26,"42.2222222222222","57.7777777777778","129755.311111111","2096.17777777778","63.2666666666667"
"33005","2023",207,157,50,"75.8454106280193","24.1545893719807","503396.096618357","6221.32850241546","83.8260869565217"
"33006","2023",12,12,0,100,0,"138991.583333333","1461.58333333333","104.5"
"33007","2023",12,12,0,100,0,"335268.75","3823.58333333333",85
"33008","2023",4,4,0,100,0,215725,2178,"110.25"
"33009","2023",443,120,323,"27.0880361173815","72.9119638826185","586347.424379232","8755.81264108352","64.9435665914221"
"33010","2023",7,7,0,100,0,339818,"2862.42857142857","129.714285714286"
"33011","2023",103,82,21,"79.6116504854369","20.3883495145631","448825.912621359","5837.88349514563","80.747572815534"
"33012","2023",35,27,8,"77.1428571428572","22.8571428571429","293258.8","3238.57142857143","91.7142857142857"
"33013","2023",81,46,35,"56.7901234567901","43.2098765432099","263905.444444444","3224.77777777778","83.2962962962963"
"33014","2023",9,9,0,100,0,"225722.222222222","2112.88888888889","114.888888888889"
"33015","2023",23,22,1,"95.6521739130435","4.34782608695652","253775.260869565","2471.91304347826","104.260869565217"
"33016","2023",2,2,0,100,0,173500,1682,103
"33017","2023",3,3,0,100,0,"228333.333333333","2235.66666666667",110
"33018","2023",23,19,4,"82.6086956521739","17.3913043478261","214772.869565217","2350.39130434783","100.173913043478"
"33019","2023",132,80,52,"60.6060606060606","39.3939393939394","312733.075757576","4021.31060606061","78.8712121212121"
"33020","2023",3,3,0,100,0,"128766.666666667","1400.66666666667","81.6666666666667"
"33021","2023",9,9,0,100,0,"229586.888888889","2532.66666666667","89.5555555555556"
"33022","2023",41,39,2,"95.1219512195122","4.8780487804878","283406.926829268","2903.85365853659","98.6829268292683"
"33023","2023",14,14,0,100,0,"349078.571428571","3096.21428571429","117.357142857143"
"33024","2023",4,4,0,100,0,225250,"1660.75","140.5"
"33025","2023",2,2,0,100,0,204440,2182,94
"33026","2023",5,5,0,100,0,234780,"3055.4","83.6"
"33027","2023",3,3,0,100,0,173000,"1540.33333333333","120.666666666667"
"33028","2023",10,10,0,100,0,"275278.5","2651.4","101.7"
"33029","2023",53,48,5,"90.5660377358491","9.43396226415094","377738.301886792","3868.69811320755","99.4339622641509"
"33030","2023",32,30,2,"93.75","6.25","220959.53125","2182.15625","102.53125"
"33031","2023",1,1,0,100,0,125000,845,148
"33032","2023",76,43,33,"56.578947368421","43.421052631579","223258.223684211","2939.98684210526","76.6578947368421"
"33033","2023",5,5,0,100,0,"359548.6","4926.2",70
"33034","2023",3,3,0,100,0,"111919.333333333","1453.66666666667","86.6666666666667"
"33035","2023",8,8,0,100,0,178951,"2495.25",74
"33036","2023",49,43,6,"87.7551020408163","12.2448979591837","230289.489795918","2206.02040816327","103.428571428571"
"33037","2023",19,19,0,100,0,"295377.473684211","3115.10526315789","95.5263157894737"
"33038","2023",8,8,0,100,0,182650,"1584.5","110.125"
"33039","2023",429,193,236,"44.988344988345","55.011655011655","286202.244755245","4014.93706293706","71.3729603729604"
"33040","2023",14,14,0,100,0,215760,"2311.28571428571","98.6428571428571"
"33042","2023",75,72,3,96,4,"309613.186666667","3168.46666666667","100.706666666667"
"33043","2023",1,1,0,100,0,300000,2830,106
"33044","2023",3,3,0,100,0,"379116.666666667","2193.33333333333","172.666666666667"
"33045","2023",2,2,0,100,0,362055,"2070.5",161
"33046","2023",18,18,0,100,0,"155996.444444444","1816.38888888889","86.5"
"33047","2023",35,35,0,100,0,"212260.742857143","1688.08571428571","127.8"
"33048","2023",2,2,0,100,0,313700,"3256.5","108.5"
"33049","2023",22,22,0,100,0,"329184.727272727","3460.77272727273","98.6818181818182"
"33050","2023",14,14,0,100,0,"288371.428571429","1978.21428571429","149.928571428571"
"33051","2023",132,108,24,"81.8181818181818","18.1818181818182","307231.287878788","3695.99242424242","87.7121212121212"
"33052","2023",18,11,7,"61.1111111111111","38.8888888888889","213287.111111111","2385.55555555556","89.4444444444444"
"33053","2023",3,3,0,100,0,150600,"1534.33333333333",99
"33055","2023",4,4,0,100,0,"203037.5","1686.5","114.5"
"33056","2023",152,107,45,"70.3947368421053","29.6052631578947","322772.276315789","3594.67763157895","91.625"
"33057","2023",7,7,0,100,0,173850,"1627.71428571429","104.857142857143"
"33058","2023",61,41,20,"67.2131147540984","32.7868852459016","138541.901639344","1766.18032786885","79.7049180327869"
"33059","2023",2,2,0,100,0,280000,2575,"103.5"
"33060","2023",4,4,0,100,0,172900,"1672.25",94
"33061","2023",11,11,0,100,0,"376647.454545455","3272.63636363636","114.818181818182"
"33062","2023",8,8,0,100,0,"301831.25","2473.125",126
"33063","2023",4333,1056,3277,"24.3711054696515","75.6288945303485","336933.728132933","4895.6704361874","68.7770597738288"
"33065","2023",34,30,4,"88.2352941176471","11.7647058823529","525395.264705882","4043.64705882353","124.794117647059"
"33067","2023",39,32,7,"82.051282051282","17.9487179487179","185477.179487179","1818.97435897436","100.25641025641"
"33069","2023",338,170,168,"50.2958579881657","49.7041420118343","430692.763313609","4880.12426035503","85.3047337278107"
"33070","2023",5,5,0,100,0,"298792.8","3534.6","89.2"
"33071","2023",11,11,0,100,0,"236457.909090909","2043.72727272727","127.181818181818"
"33073","2023",11,11,0,100,0,164199,"1673.54545454545","106.818181818182"
"33074","2023",3,3,0,100,0,339480,"1635.66666666667","197.333333333333"
"33075","2023",299,83,216,"27.7591973244147","72.2408026755853","301217.444816053","3889.30100334448","75.8294314381271"
"33076","2023",7,7,0,100,0,"254092.857142857","1815.71428571429","148.428571428571"
"33077","2023",25,25,0,100,0,"309214.8","3131.08","101.48"
"33078","2023",5,5,0,100,0,236800,"1930.2","130.6"
"33080","2023",79,60,19,"75.9493670886076","24.0506329113924","301099.949367089","3812.94936708861","81.3037974683544"
"33081","2023",18,15,3,"83.3333333333333","16.6666666666667","162022.222222222",2126,"77.5"
"33082","2023",15,15,0,100,0,240012,"2287.33333333333","106.866666666667"
"33083","2023",8,8,0,100,0,"281982.5",3115,"91.375"
"33084","2023",13,10,3,"76.9230769230769","23.0769230769231","239857.692307692","3170.07692307692",79
"33085","2023",35,33,2,"94.2857142857143","5.71428571428571","508930.114285714","4026.71428571429","122.714285714286"
"33086","2023",5,5,0,100,0,180012,2060,"86.4"
"33087","2023",3,3,0,100,0,278695,"1044.66666666667",247
"33088","2023",6,6,0,100,0,"132633.333333333","1594.83333333333","83.3333333333333"
"33089","2023",4,4,0,100,0,87575,"1476.75","62.75"
"33090","2023",37,31,6,"83.7837837837838","16.2162162162162","347285.297297297","3799.64864864865","91.8648648648649"
"33093","2023",7,7,0,100,0,"276571.428571429","2968.28571428571","95.7142857142857"
"33094","2023",6,6,0,100,0,"181763.333333333","1516.33333333333","120.833333333333"
"33095","2023",13,13,0,100,0,"112376.923076923",1380,"82.0769230769231"
"33096","2023",78,57,21,"73.0769230769231","26.9230769230769","274823.692307692","3049.11538461538","90.8333333333333"
"33097","2023",71,39,32,"54.9295774647887","45.0704225352113","245984.23943662","4433.04225352113","61.169014084507"
"33098","2023",5,5,0,100,0,161300,"2461.4","64.4"
"33099","2023",39,34,5,"87.1794871794872","12.8205128205128","426074.179487179","3675.41025641026","117.820512820513"
"33100","2023",15,15,0,100,0,"249268.266666667","2308.33333333333","102.2"
"33101","2023",12,12,0,100,0,"161791.333333333","1391.91666666667","116.75"
"33102","2023",4,4,0,100,0,"148532.5","1913.75",94
"33104","2023",63,50,13,"79.3650793650794","20.6349206349206","236104.698412698","2904.26984126984","81.8571428571429"
"33105","2023",1,1,0,100,0,224837,2392,94
"33106","2023",8,8,0,100,0,"186543.75",1789,"105.625"
"33108","2023",50,35,15,70,30,"109643.24","1380.62","81.82"
"33109","2023",30,29,1,"96.6666666666667","3.33333333333333","278299.5","2911.73333333333","101.433333333333"
"33111","2023",8,8,0,100,0,"132275.625","1344.625","105.375"
"33113","2023",2,2,0,100,0,95250,874,109
"33114","2023",48,33,15,"68.75","31.25","180217.270833333","2112.125","90.0416666666667"
"33115","2023",2,2,0,100,0,247975,2191,114
"33116","2023",3,3,0,100,0,"263026.666666667","2624.66666666667",100
"33117","2023",3,3,0,100,0,"179622.333333333",2173,"86.6666666666667"
"33118","2023",20,20,0,100,0,"604645.8","4334.25","139.35"
"33119","2023",340,113,227,"33.2352941176471","66.7647058823529","206338.158823529","3382.97647058824","62.9058823529412"
"33120","2023",29,28,1,"96.551724137931","3.44827586206897","249205.655172414","2435.72413793103","103.758620689655"
"33122","2023",130,121,9,"93.0769230769231","6.92307692307692","450269.230769231","4125.2","112.730769230769"
"33123","2023",23,23,0,100,0,"234193.173913043","2136.04347826087","111.347826086957"
"33124","2023",5,5,0,100,0,176500,"1589.2","106.2"
"33125","2023",26,26,0,100,0,"225610.923076923","2146.46153846154","107.807692307692"
"33126","2023",8,8,0,100,0,"185449.625","1595.25","111.5"
"33127","2023",2,2,0,100,0,230500,2566,88
"33128","2023",11,11,0,100,0,"182299.818181818","1868.45454545455","103.090909090909"
"33130","2023",7,7,0,100,0,"252182.857142857","2169.85714285714","136.428571428571"
"33132","2023",7,7,0,100,0,"189458.428571429",2170,"94.7142857142857"
"33134","2023",8,8,0,100,0,"199500.5",1534,"141.25"
"33136","2023",4,4,0,100,0,231500,"1926.25",118
"33137","2023",4,4,0,100,0,195560,"1575.75","119.75"
"33138","2023",127,99,28,"77.9527559055118","22.0472440944882","166419.25984252","2011.23622047244","85.1023622047244"
"33140","2023",67,55,12,"82.089552238806","17.910447761194","239470.47761194","2915.0447761194","84.1940298507463"
"33141","2023",7,7,0,100,0,"410442.857142857",3307,"124.285714285714"
"33142","2023",16,16,0,100,0,"252393.4375","2494.1875","101.75"
"33143","2023",24,24,0,100,0,"248668.333333333","2536.25","101.583333333333"
"33144","2023",7,7,0,100,0,"202335.714285714",2147,"96.1428571428571"
"33145","2023",4,4,0,100,0,318745,"2886.5","109.75"
"33146","2023",16,16,0,100,0,"256304.0625","2298.625","114.3125"
"33147","2023",2,2,0,100,0,257500,2116,121
"33148","2023",1,1,0,100,0,141000,1128,125
"33150","2023",2,2,0,100,0,"224262.5","2165.5",103
"33151","2023",6,6,0,100,0,"147666.666666667","1707.5","88.1666666666667"
"33152","2023",1,1,0,100,0,110000,2037,54
"33153","2023",3,3,0,100,0,"380666.666666667","2254.66666666667","162.333333333333"
"33154","2023",27,21,6,"77.7777777777778","22.2222222222222","105103.185185185","1285.92592592593","83.6296296296296"
"33155","2023",2,2,0,100,0,146710,"2088.5",89
"33156","2023",1,1,0,100,0,165000,948,174
"33157","2023",8,8,0,100,0,"269659.375",2404,"120.625"
"33159","2023",25,22,3,88,12,"105868.32","1386.76","76.88"
"33160","2023",3,3,0,100,0,"225533.333333333",2278,"98.3333333333333"
"33161","2023",12,12,0,100,0,"215801.583333333","1561.83333333333","141.666666666667"
"33162","2023",334,157,177,"47.0059880239521","52.9940119760479","291078.083832335","3881.30239520958","74.9071856287425"
"33163","2023",1,1,0,100,0,242000,2719,89
"33164","2023",21,21,0,100,0,"278738.80952381","2553.85714285714","108.857142857143"
"33165","2023",45,24,21,"53.3333333333333","46.6666666666667","285390.755555556","3596.17777777778","82.0222222222222"
"33166","2023",9,9,0,100,0,"164944.444444444","1498.77777777778","105.222222222222"
"33167","2023",163,90,73,"55.2147239263804","44.7852760736196","274360.797546012","3532.53987730061","78.638036809816"
"33168","2023",5,5,0,100,0,95100,"970.6",91
"33170","2023",12,12,0,100,0,"124182.5","1282.41666666667","97.75"
"33172","2023",3,3,0,100,0,135200,1390,"97.3333333333333"
"33173","2023",2,2,0,100,0,171500,"1539.5",112
"33174","2023",8,8,0,100,0,"279741.25","2362.625","120.75"
"33175","2023",6,6,0,100,0,186885,"1654.66666666667","111.833333333333"
"33176","2023",2,2,0,100,0,170500,"1628.5","103.5"
"33177","2023",29,24,5,"82.7586206896552","17.2413793103448","168012.413793103","2424.24137931034","82.9655172413793"
"33178","2023",3,3,0,100,0,"215666.666666667","1510.66666666667","144.333333333333"
"33179","2023",48,41,7,"85.4166666666667","14.5833333333333","200676.041666667","2161.9375","94.375"
"33180","2023",1,1,0,100,0,385170,1167,330
"33181","2023",2,2,0,100,0,"513500.5","5170.5",113
"33182","2023",9,9,0,100,0,225818,"2064.33333333333","110.111111111111"
"33183","2023",10,10,0,100,0,291825,2880,"101.8"
"33184","2023",2,2,0,100,0,287500,1658,203
"33185","2023",20,16,4,80,20,"230439.75","2369.75","98.25"
"33186","2023",16,16,0,100,0,"159768.75","1507.1875",107
"33187","2023",20,12,8,60,40,"123354.5","1661.55","77.6"
"33188","2023",5,5,0,100,0,194200,1664,"126.2"
"33189","2023",6,6,0,100,0,"157893.166666667",1667,"95.5"
"33191","2023",6,6,0,100,0,"280843.666666667","2428.5","149.5"
"33192","2023",297,120,177,"40.4040404040404","59.5959595959596","286313.050505051","3925.54545454545","74.2794612794613"
"33193","2023",26,26,0,100,0,"271717.307692308","3184.46153846154","87.8076923076923"
"33194","2023",10,10,0,100,0,216400,1585,"142.7"
"33195","2023",20,19,1,95,5,"146466.75","1347.2","117.75"
"33197","2023",1,1,0,100,0,210000,1544,136
"33198","2023",25,24,1,96,4,"164744.2","1510.44","118.88"
"33199","2023",331,255,76,"77.0392749244713","22.9607250755287","434532.598187311","5407.39577039275","82.6253776435045"
"33200","2023",149,70,79,"46.9798657718121","53.0201342281879","292028.194630872","3761.68456375839","78.5838926174497"
"33201","2023",6,5,1,"83.3333333333333","16.6666666666667","274333.333333333","2271.33333333333",124
